age,gender,height,weight,goal,focus,limitations,intensity,duration,plan_template_id
75,Male,163.6,137.4,gain_mass,abs,none,normal,30,muscle_home_basic
48,Female,180.3,107.1,lose_weight,legs,joints,low,10,fat_loss_low_impact
70,Male,173.1,136.7,lose_weight,full,joints,high,45,fat_loss_low_impact
33,Female,185.0,71.0,lose_weight,chest,none,high,20,fat_loss_general
50,Male,172.9,104.9,keep_fit,legs,none,high,60,keep_fit_endurance
27,Female,151.8,72.6,lose_weight,legs,none,high,20,fat_loss_cardio_focus
41,Female,159.5,92.9,lose_weight,full,joints,low,45,fat_loss_low_impact
19,Female,156.2,101.0,lose_weight,arms,none,low,20,fat_loss_low_impact
32,Male,167.5,65.0,keep_fit,arms,none,normal,10,keep_fit_balanced
80,Female,173.9,70.0,keep_fit,chest,none,high,45,keep_fit_endurance
65,Male,179.0,82.6,lose_weight,full,joints,normal,20,fat_loss_low_impact
28,Female,153.8,84.7,gain_mass,chest,none,low,30,muscle_low_impact
59,Female,183.4,66.9,lose_weight,full,none,high,45,fat_loss_cardio_focus
40,Female,173.7,106.3,lose_weight,abs,joints,normal,15,fat_loss_low_impact
24,Female,165.6,67.5,keep_fit,legs,none,normal,60,keep_fit_endurance
15,Male,184.8,86.2,lose_weight,abs,joints,low,45,kids_active_play_safe
72,Female,160.1,84.7,lose_weight,full,none,low,45,fat_loss_low_impact
28,Male,162.0,82.5,gain_mass,legs,joints,normal,10,muscle_low_impact
14,Female,157.1,84.9,keep_fit,arms,joints,low,60,kids_active_play_safe
75,Male,183.7,86.9,gain_mass,chest,none,low,15,muscle_low_impact
48,Male,193.7,110.8,keep_fit,abs,none,normal,30,keep_fit_balanced
72,Male,169.6,98.3,lose_weight,arms,none,low,10,fat_loss_low_impact
29,Female,156.9,58.4,lose_weight,full,joints,high,10,fat_loss_low_impact
65,Female,162.0,94.7,keep_fit,legs,none,low,15,keep_fit_low_impact
44,Female,176.7,56.8,gain_mass,arms,none,low,45,muscle_low_impact
18,Male,175.5,122.5,lose_weight,arms,none,normal,10,fat_loss_general
67,Male,197.9,82.7,keep_fit,legs,none,normal,20,keep_fit_balanced
29,Male,194.6,88.1,keep_fit,abs,none,low,60,keep_fit_low_impact
34,Female,167.6,94.0,keep_fit,abs,none,low,15,keep_fit_low_impact
31,Female,170.5,117.4,gain_mass,arms,none,low,20,muscle_low_impact
29,Female,152.4,55.9,lose_weight,abs,none,normal,20,fat_loss_general
63,Female,178.3,60.6,keep_fit,legs,none,high,20,keep_fit_endurance
33,Male,165.5,67.4,gain_mass,abs,none,high,45,muscle_gym_progressive
25,Male,197.6,106.2,keep_fit,full,none,low,45,keep_fit_low_impact
48,Male,165.0,123.5,lose_weight,abs,none,high,10,fat_loss_general
39,Male,163.4,130.4,keep_fit,chest,joints,high,60,keep_fit_low_impact
20,Male,166.8,105.4,gain_mass,full,none,normal,30,muscle_home_basic
45,Female,166.8,89.2,lose_weight,full,none,normal,20,fat_loss_general
21,Male,175.8,78.5,gain_mass,legs,none,low,15,muscle_low_impact
60,Male,178.9,80.4,lose_weight,arms,joints,high,20,fat_loss_low_impact
56,Male,188.0,113.1,keep_fit,abs,none,low,10,keep_fit_low_impact
30,Male,165.6,68.5,lose_weight,abs,none,normal,60,fat_loss_general
66,Female,182.8,110.8,lose_weight,chest,none,normal,30,fat_loss_general
45,Male,183.4,61.1,lose_weight,chest,none,low,20,fat_loss_low_impact
49,Male,189.6,108.2,lose_weight,chest,joints,normal,15,fat_loss_low_impact
43,Male,175.8,78.5,keep_fit,chest,none,normal,10,keep_fit_balanced
36,Male,162.5,104.5,lose_weight,legs,none,high,10,fat_loss_cardio_focus
36,Female,175.2,88.3,keep_fit,full,none,normal,60,keep_fit_endurance
38,Male,163.8,60.7,keep_fit,chest,none,high,20,keep_fit_endurance
48,Female,158.5,60.4,keep_fit,chest,none,high,45,keep_fit_endurance
44,Male,172.5,138.2,gain_mass,full,none,normal,60,muscle_home_basic
60,Female,172.1,51.3,gain_mass,legs,none,high,45,muscle_gym_progressive
78,Male,181.7,119.1,gain_mass,legs,none,high,30,muscle_gym_progressive
64,Female,153.4,101.4,keep_fit,legs,none,low,60,keep_fit_low_impact
43,Male,189.7,121.8,lose_weight,arms,none,normal,60,fat_loss_general
27,Female,177.8,85.1,lose_weight,full,none,low,10,fat_loss_low_impact
35,Female,165.7,58.1,gain_mass,full,none,low,15,muscle_low_impact
47,Male,162.8,78.5,gain_mass,chest,joints,normal,10,muscle_low_impact
51,Female,178.2,106.1,keep_fit,abs,joints,low,10,keep_fit_low_impact
65,Female,160.1,103.6,keep_fit,chest,joints,high,20,keep_fit_low_impact
36,Male,193.0,120.0,keep_fit,full,none,high,60,keep_fit_endurance
29,Female,157.8,84.8,gain_mass,abs,joints,normal,20,muscle_low_impact
14,Female,151.1,114.8,gain_mass,abs,none,high,60,kids_active_play_safe
35,Male,189.7,107.0,keep_fit,full,none,low,10,keep_fit_low_impact
77,Male,174.8,130.8,lose_weight,chest,none,high,60,fat_loss_general
75,Female,170.9,74.9,gain_mass,chest,none,high,45,muscle_gym_progressive
43,Female,157.7,67.9,lose_weight,arms,joints,high,20,fat_loss_low_impact
56,Male,193.1,63.3,lose_weight,full,none,high,45,fat_loss_cardio_focus
73,Male,189.9,131.9,keep_fit,full,none,normal,45,keep_fit_endurance
43,Male,163.6,94.1,gain_mass,abs,none,high,60,muscle_gym_progressive
52,Male,160.5,101.7,gain_mass,abs,joints,normal,15,muscle_low_impact
54,Male,178.3,73.7,gain_mass,chest,none,low,10,muscle_low_impact
15,Male,176.7,137.8,lose_weight,full,joints,normal,30,kids_active_play_safe
71,Male,161.8,118.9,keep_fit,chest,none,high,10,keep_fit_endurance
73,Female,182.8,64.7,gain_mass,arms,none,normal,10,muscle_home_basic
50,Male,199.9,55.9,lose_weight,legs,none,low,20,fat_loss_low_impact
66,Male,176.8,98.4,gain_mass,chest,none,low,45,muscle_low_impact
78,Female,165.6,110.9,gain_mass,legs,none,high,30,muscle_gym_progressive
77,Female,169.1,48.8,keep_fit,full,none,normal,10,keep_fit_balanced
54,Male,184.1,70.9,gain_mass,arms,joints,low,20,muscle_low_impact
79,Male,163.4,127.6,gain_mass,full,none,high,20,muscle_gym_progressive
25,Female,162.1,99.8,gain_mass,chest,none,normal,30,muscle_home_basic
34,Female,173.2,73.4,lose_weight,chest,none,normal,30,fat_loss_general
46,Male,187.7,55.3,keep_fit,full,none,normal,10,keep_fit_balanced
22,Male,168.6,116.0,lose_weight,chest,none,normal,30,fat_loss_general
34,Female,154.8,68.4,lose_weight,arms,none,normal,20,fat_loss_general
41,Male,188.2,74.7,keep_fit,arms,none,normal,10,keep_fit_balanced
31,Female,158.9,105.8,keep_fit,arms,none,high,45,keep_fit_endurance
53,Female,183.5,46.3,keep_fit,arms,joints,low,15,keep_fit_low_impact
22,Female,177.8,83.6,gain_mass,chest,none,low,15,muscle_low_impact
15,Male,168.6,65.3,keep_fit,full,none,high,10,kids_active_play_safe
30,Male,181.9,119.5,keep_fit,chest,joints,normal,20,keep_fit_low_impact
40,Male,182.3,120.6,gain_mass,arms,none,high,30,muscle_gym_progressive
63,Male,165.1,66.7,lose_weight,legs,none,normal,45,fat_loss_general
39,Male,194.9,51.5,lose_weight,legs,joints,high,10,fat_loss_low_impact
74,Male,193.7,121.1,gain_mass,full,none,low,30,muscle_low_impact
62,Male,183.0,51.8,lose_weight,chest,joints,low,45,fat_loss_low_impact
20,Male,187.8,79.8,gain_mass,full,none,normal,15,muscle_home_basic
48,Female,159.5,66.9,keep_fit,arms,none,low,20,keep_fit_low_impact
70,Male,161.3,85.6,keep_fit,abs,none,high,10,keep_fit_endurance
56,Male,172.2,93.2,lose_weight,arms,none,low,45,fat_loss_low_impact
15,Female,177.2,78.8,gain_mass,arms,none,low,15,kids_active_play_safe
76,Male,183.9,115.7,gain_mass,chest,joints,normal,60,muscle_low_impact
54,Female,164.5,86.3,keep_fit,abs,none,normal,30,keep_fit_balanced
68,Female,179.8,71.5,keep_fit,arms,none,low,45,keep_fit_low_impact
51,Female,158.9,50.7,lose_weight,full,none,high,30,fat_loss_cardio_focus
28,Female,170.4,47.7,lose_weight,full,none,high,45,fat_loss_cardio_focus
41,Female,177.5,94.0,lose_weight,chest,none,normal,15,fat_loss_general
73,Female,171.1,90.4,keep_fit,arms,none,high,20,keep_fit_endurance
76,Female,152.6,87.2,gain_mass,arms,joints,normal,20,muscle_low_impact
35,Male,198.5,83.1,gain_mass,chest,none,high,45,muscle_gym_progressive
26,Male,171.7,131.6,keep_fit,legs,none,normal,30,keep_fit_balanced
63,Male,193.3,77.6,gain_mass,abs,none,normal,60,muscle_home_basic
65,Female,167.4,65.2,gain_mass,chest,none,high,20,muscle_gym_progressive
25,Female,180.2,74.1,keep_fit,abs,joints,normal,10,keep_fit_low_impact
49,Female,152.3,53.1,keep_fit,chest,joints,low,60,keep_fit_low_impact
58,Male,177.3,73.1,keep_fit,chest,none,high,20,keep_fit_endurance
68,Male,191.0,66.3,keep_fit,full,none,high,15,keep_fit_endurance
79,Male,185.1,82.0,keep_fit,legs,none,normal,10,keep_fit_balanced
39,Male,198.6,92.1,keep_fit,chest,none,low,60,keep_fit_low_impact
23,Male,165.4,50.2,lose_weight,chest,none,high,30,fat_loss_general
76,Male,188.1,132.1,gain_mass,legs,none,normal,20,muscle_home_basic
42,Male,191.4,81.8,keep_fit,chest,none,high,30,keep_fit_endurance
44,Male,196.6,105.9,keep_fit,abs,none,normal,60,keep_fit_endurance
16,Male,183.0,138.3,gain_mass,legs,none,normal,20,kids_active_play_safe
26,Male,174.5,73.5,gain_mass,abs,none,high,45,muscle_gym_progressive
55,Female,179.4,103.4,gain_mass,arms,none,low,15,muscle_low_impact
60,Female,177.3,58.3,lose_weight,legs,none,high,10,fat_loss_cardio_focus
15,Male,164.7,126.5,keep_fit,chest,none,low,10,kids_active_play_safe
46,Female,173.8,109.3,lose_weight,legs,joints,normal,10,fat_loss_low_impact
25,Female,181.6,101.0,keep_fit,chest,joints,normal,45,keep_fit_low_impact
30,Female,167.6,106.3,keep_fit,arms,joints,normal,30,keep_fit_low_impact
64,Female,179.9,68.6,keep_fit,abs,none,low,20,keep_fit_low_impact
79,Female,166.0,81.4,lose_weight,legs,none,low,10,fat_loss_low_impact
23,Female,173.3,87.8,lose_weight,chest,none,normal,10,fat_loss_general
75,Female,159.0,109.2,gain_mass,abs,none,high,15,muscle_gym_progressive
24,Female,180.2,97.0,lose_weight,abs,joints,normal,60,fat_loss_low_impact
17,Female,173.0,101.5,lose_weight,abs,none,high,45,kids_active_play_safe
18,Female,156.4,89.1,gain_mass,abs,none,high,15,muscle_gym_progressive
75,Male,170.4,67.9,lose_weight,full,none,high,10,fat_loss_cardio_focus
33,Female,156.9,96.0,gain_mass,abs,none,high,15,muscle_gym_progressive
79,Male,196.3,115.2,lose_weight,arms,none,low,45,fat_loss_low_impact
37,Male,171.4,112.0,gain_mass,abs,none,high,10,muscle_gym_progressive
54,Female,174.4,98.0,gain_mass,legs,none,low,20,muscle_low_impact
48,Male,166.1,72.0,keep_fit,chest,joints,low,10,keep_fit_low_impact
68,Female,165.1,101.4,keep_fit,chest,none,normal,20,keep_fit_balanced
65,Female,151.7,47.6,gain_mass,arms,none,high,20,muscle_gym_progressive
44,Female,157.6,116.9,gain_mass,chest,none,normal,60,muscle_home_basic
43,Male,199.4,112.1,keep_fit,full,none,normal,15,keep_fit_balanced
31,Male,171.1,67.2,gain_mass,abs,joints,low,20,muscle_low_impact
26,Female,163.9,64.7,lose_weight,legs,none,low,30,fat_loss_low_impact
63,Female,151.7,53.8,keep_fit,abs,none,normal,20,keep_fit_balanced
40,Female,152.4,72.3,gain_mass,abs,none,normal,60,muscle_home_basic
80,Female,155.8,101.2,gain_mass,arms,joints,normal,45,muscle_low_impact
77,Male,185.3,69.5,keep_fit,full,none,normal,10,keep_fit_balanced
71,Male,171.9,54.0,lose_weight,abs,none,normal,45,fat_loss_general
68,Female,169.7,77.7,keep_fit,arms,none,high,30,keep_fit_endurance
74,Female,173.3,60.0,lose_weight,chest,joints,normal,10,fat_loss_low_impact
18,Male,167.6,123.0,gain_mass,legs,joints,low,20,muscle_low_impact
23,Female,178.5,49.4,gain_mass,chest,joints,normal,45,muscle_low_impact
29,Male,166.2,78.5,gain_mass,arms,none,low,20,muscle_low_impact
55,Male,172.6,87.6,gain_mass,full,none,low,15,muscle_low_impact
47,Female,164.3,98.7,gain_mass,legs,none,normal,45,muscle_home_basic
14,Female,181.1,68.8,keep_fit,full,none,high,20,kids_active_play_safe
50,Female,180.3,72.9,gain_mass,full,joints,normal,10,muscle_low_impact
63,Male,173.0,61.1,keep_fit,full,none,normal,10,keep_fit_balanced
65,Male,193.0,110.8,gain_mass,chest,joints,normal,20,muscle_low_impact
27,Male,195.6,113.5,gain_mass,abs,none,high,20,muscle_gym_progressive
15,Female,156.7,110.1,keep_fit,full,none,normal,30,kids_active_play_safe
34,Female,182.4,117.3,lose_weight,chest,none,normal,15,fat_loss_general
37,Female,171.3,107.4,lose_weight,legs,none,high,45,fat_loss_cardio_focus
47,Male,165.0,55.7,keep_fit,legs,none,low,20,keep_fit_low_impact
78,Male,161.2,120.7,lose_weight,arms,none,low,10,fat_loss_low_impact
62,Male,180.4,88.4,keep_fit,full,none,normal,45,keep_fit_endurance
58,Male,193.7,130.8,gain_mass,arms,joints,low,60,muscle_low_impact
38,Female,154.7,80.5,gain_mass,legs,none,high,45,muscle_gym_progressive
78,Female,185.0,72.4,lose_weight,abs,none,normal,10,fat_loss_general
14,Female,181.7,49.6,keep_fit,arms,none,normal,10,kids_active_play_safe
76,Female,152.6,57.2,keep_fit,chest,joints,low,45,keep_fit_low_impact
54,Male,161.4,74.7,lose_weight,arms,joints,normal,60,fat_loss_low_impact
79,Female,153.6,93.9,lose_weight,abs,none,low,10,fat_loss_low_impact
37,Male,162.5,89.4,gain_mass,legs,none,high,30,muscle_gym_progressive
74,Male,161.8,133.7,gain_mass,abs,none,normal,20,muscle_home_basic
53,Male,172.8,62.5,lose_weight,abs,joints,low,20,fat_loss_low_impact
56,Female,166.5,85.2,gain_mass,abs,none,low,30,muscle_low_impact
43,Male,198.1,91.2,keep_fit,legs,joints,normal,20,keep_fit_low_impact
57,Female,160.8,95.1,gain_mass,legs,none,low,20,muscle_low_impact
57,Female,178.1,71.4,keep_fit,arms,joints,normal,10,keep_fit_low_impact
50,Female,183.7,71.2,lose_weight,arms,none,normal,15,fat_loss_general
31,Female,177.5,112.5,lose_weight,legs,joints,low,10,fat_loss_low_impact
76,Male,177.8,125.6,gain_mass,legs,none,normal,20,muscle_home_basic
77,Male,160.5,137.8,keep_fit,chest,none,normal,45,keep_fit_endurance
35,Female,184.7,84.2,gain_mass,arms,none,high,10,muscle_gym_progressive
50,Male,193.0,80.5,gain_mass,arms,none,low,15,muscle_low_impact
69,Female,170.8,68.7,keep_fit,full,joints,normal,60,keep_fit_low_impact
55,Female,178.9,50.5,lose_weight,arms,none,normal,30,fat_loss_general
64,Male,167.2,134.6,lose_weight,arms,none,low,15,fat_loss_low_impact
60,Female,157.3,103.9,keep_fit,legs,none,normal,30,keep_fit_balanced
56,Female,181.5,59.0,keep_fit,legs,none,low,20,keep_fit_low_impact
46,Female,159.8,104.5,keep_fit,chest,none,low,10,keep_fit_low_impact
73,Female,164.5,52.6,gain_mass,abs,none,high,10,muscle_gym_progressive
34,Male,162.4,93.3,gain_mass,arms,none,normal,10,muscle_home_basic
16,Male,186.2,129.4,keep_fit,legs,joints,high,15,kids_active_play_safe
59,Male,189.4,115.3,keep_fit,chest,joints,high,15,keep_fit_low_impact
28,Female,155.0,84.7,lose_weight,full,joints,normal,60,fat_loss_low_impact
78,Male,190.9,73.6,keep_fit,arms,none,high,45,keep_fit_endurance
63,Female,177.3,102.6,gain_mass,legs,none,normal,45,muscle_home_basic
43,Male,173.0,114.4,keep_fit,legs,joints,normal,30,keep_fit_low_impact
28,Male,188.8,125.6,gain_mass,legs,none,high,30,muscle_gym_progressive
56,Female,178.6,50.3,keep_fit,legs,none,normal,30,keep_fit_balanced
68,Male,184.1,113.7,gain_mass,abs,none,high,30,muscle_gym_progressive
54,Male,184.5,126.8,keep_fit,chest,none,normal,20,keep_fit_balanced
29,Male,194.7,106.0,lose_weight,abs,none,high,60,fat_loss_general
70,Male,197.6,87.0,lose_weight,abs,none,low,45,fat_loss_low_impact
54,Male,165.6,103.3,lose_weight,arms,joints,normal,60,fat_loss_low_impact
42,Male,174.0,55.6,lose_weight,full,none,normal,15,fat_loss_general
74,Male,187.5,125.2,keep_fit,legs,none,high,10,keep_fit_endurance
74,Male,171.9,112.8,gain_mass,abs,none,low,15,muscle_low_impact
53,Male,192.1,62.4,gain_mass,legs,none,high,30,muscle_gym_progressive
24,Male,183.8,122.2,lose_weight,arms,none,high,10,fat_loss_general
71,Male,177.8,66.3,keep_fit,abs,none,high,20,keep_fit_endurance
23,Female,183.1,68.8,lose_weight,chest,none,high,20,fat_loss_general
74,Female,171.8,61.5,lose_weight,arms,none,high,10,fat_loss_general
17,Female,175.7,61.4,gain_mass,arms,none,low,20,kids_active_play_safe
19,Male,187.0,134.4,keep_fit,full,none,high,60,keep_fit_endurance
28,Male,177.5,76.6,lose_weight,chest,none,low,30,fat_loss_low_impact
25,Female,155.9,78.1,lose_weight,chest,none,high,15,fat_loss_general
16,Male,195.3,94.2,lose_weight,full,joints,low,15,kids_active_play_safe
30,Male,190.4,64.5,gain_mass,chest,none,low,30,muscle_low_impact
36,Male,174.0,105.8,keep_fit,legs,joints,low,20,keep_fit_low_impact
73,Female,184.2,67.9,gain_mass,legs,none,normal,45,muscle_home_basic
80,Female,170.3,101.1,lose_weight,arms,none,low,30,fat_loss_low_impact
59,Male,190.5,71.4,lose_weight,abs,none,normal,10,fat_loss_general
53,Male,174.5,120.0,lose_weight,chest,joints,high,15,fat_loss_low_impact
55,Male,177.9,130.2,lose_weight,abs,none,low,30,fat_loss_low_impact
37,Female,173.4,80.7,gain_mass,chest,joints,high,30,muscle_low_impact
33,Female,154.5,72.0,keep_fit,chest,none,normal,20,keep_fit_balanced
40,Female,173.5,118.5,lose_weight,arms,none,high,10,fat_loss_general
51,Male,165.0,66.7,keep_fit,full,joints,low,10,keep_fit_low_impact
38,Male,196.7,133.8,gain_mass,abs,none,low,15,muscle_low_impact
19,Male,188.2,80.6,keep_fit,full,none,normal,15,keep_fit_balanced
73,Male,179.3,108.2,keep_fit,full,joints,high,60,keep_fit_low_impact
70,Male,177.3,80.2,gain_mass,full,none,high,10,muscle_gym_progressive
75,Male,189.4,138.4,gain_mass,arms,none,high,45,muscle_gym_progressive
37,Female,165.1,103.1,keep_fit,chest,none,normal,15,keep_fit_balanced
61,Male,170.3,104.6,gain_mass,abs,none,low,20,muscle_low_impact
25,Male,184.1,126.2,lose_weight,full,joints,high,20,fat_loss_low_impact
48,Female,171.2,104.5,gain_mass,chest,joints,high,30,muscle_low_impact
66,Female,151.6,109.1,lose_weight,arms,joints,low,20,fat_loss_low_impact
72,Female,178.6,99.6,lose_weight,chest,none,high,60,fat_loss_general
39,Male,195.5,91.2,lose_weight,chest,none,normal,15,fat_loss_general
27,Female,166.7,95.1,keep_fit,full,none,low,60,keep_fit_low_impact
80,Female,181.8,103.7,lose_weight,full,none,high,45,fat_loss_cardio_focus
79,Female,166.0,79.3,keep_fit,full,none,normal,30,keep_fit_balanced
40,Male,174.1,55.6,keep_fit,abs,joints,normal,10,keep_fit_low_impact
48,Female,154.4,45.9,gain_mass,legs,none,normal,20,muscle_home_basic
16,Male,196.6,62.5,keep_fit,full,none,high,10,kids_active_play_safe
24,Female,162.3,98.6,gain_mass,full,none,normal,45,muscle_home_basic
74,Female,183.5,72.6,gain_mass,abs,none,low,30,muscle_low_impact
52,Male,197.7,65.6,gain_mass,full,none,low,20,muscle_low_impact
31,Female,162.8,66.4,lose_weight,full,none,high,60,fat_loss_cardio_focus
65,Female,156.6,112.7,lose_weight,full,none,high,10,fat_loss_cardio_focus
70,Female,158.9,100.8,lose_weight,chest,none,low,60,fat_loss_low_impact
15,Male,176.3,101.4,lose_weight,arms,none,normal,20,kids_active_play_safe
72,Male,198.9,91.6,lose_weight,abs,none,normal,15,fat_loss_general
34,Male,164.6,58.5,gain_mass,full,none,normal,15,muscle_home_basic
75,Female,162.7,57.7,keep_fit,legs,none,low,10,keep_fit_low_impact
45,Male,165.8,119.7,gain_mass,full,none,low,15,muscle_low_impact
48,Male,189.0,116.3,keep_fit,chest,none,high,60,keep_fit_endurance
29,Female,162.1,59.3,gain_mass,full,none,normal,45,muscle_home_basic
76,Female,170.9,117.5,keep_fit,full,none,normal,30,keep_fit_balanced
34,Female,157.6,83.7,keep_fit,arms,joints,low,10,keep_fit_low_impact
40,Female,179.5,98.1,gain_mass,abs,joints,normal,45,muscle_low_impact
34,Male,185.9,139.8,lose_weight,arms,none,normal,30,fat_loss_general
77,Male,194.4,58.5,gain_mass,chest,joints,high,60,muscle_low_impact
21,Female,161.3,80.9,gain_mass,arms,none,low,10,muscle_low_impact
35,Male,164.1,102.0,gain_mass,legs,none,normal,20,muscle_home_basic
15,Male,175.7,60.9,lose_weight,full,none,low,10,kids_active_play_safe
26,Female,169.6,60.3,keep_fit,abs,joints,normal,10,keep_fit_low_impact
71,Female,182.4,80.2,gain_mass,full,none,high,45,muscle_gym_progressive
26,Male,166.2,100.9,keep_fit,full,none,low,60,keep_fit_low_impact
71,Female,179.9,57.4,gain_mass,arms,joints,high,30,muscle_low_impact
18,Female,153.6,61.1,lose_weight,full,joints,low,10,fat_loss_low_impact
47,Male,198.0,54.6,keep_fit,abs,none,normal,10,keep_fit_balanced
29,Male,168.0,98.6,gain_mass,abs,joints,high,45,muscle_low_impact
51,Male,185.5,80.3,keep_fit,abs,none,normal,30,keep_fit_balanced
73,Female,163.0,68.2,gain_mass,legs,none,high,45,muscle_gym_progressive
52,Female,183.0,90.5,lose_weight,abs,none,low,30,fat_loss_low_impact
58,Female,171.2,89.9,gain_mass,arms,none,normal,15,muscle_home_basic
65,Male,186.6,100.0,lose_weight,legs,none,low,60,fat_loss_low_impact
62,Female,162.2,85.3,keep_fit,arms,none,normal,30,keep_fit_balanced
